kommune,år,tilflytning,fraflytning,net_migration,population,migration_rate,migration_per_1000
Slagelse,2005,5291.0,5056.0,235.0,76185,0.0030845967053882,3.0845967053881997
Slagelse,2006,3747.0,3331.0,416.0,76519,0.005436558240437016,5.436558240437016
Slagelse,2007,3753.0,3239.0,514.0,77457,0.0066359399408704185,6.6359399408704185
Slagelse,2008,3218.0,3319.0,-101.0,77457,-0.0013039492879920473,-1.3039492879920473
Slagelse,2009,2999.0,3107.0,-108.0,77475,-0.001393998063891578,-1.393998063891578
Slagelse,2010,3140.0,3243.0,-103.0,77442,-0.0013300276335838435,-1.3300276335838435
Slagelse,2011,3301.0,3432.0,-131.0,77310,-0.0016944767817876083,-1.6944767817876083
Slagelse,2012,3208.0,3386.0,-178.0,77167,-0.0023066855002786164,-2.3066855002786166
Slagelse,2013,3292.0,3505.0,-213.0,76948,-0.0027681031345843945,-2.7681031345843943
Slagelse,2014,3613.0,3477.0,136.0,77293,0.0017595383799309122,1.759538379930912
Slagelse,2015,3866.0,3407.0,459.0,78140,0.005874072178141797,5.874072178141796
Slagelse,2016,3925.0,3553.0,372.0,78828,0.004719135332622926,4.719135332622926
Slagelse,2017,3761.0,3756.0,5.0,78968,6.331678654644919e-05,0.06331678654644919
Slagelse,2018,3748.0,3646.0,102.0,79073,0.001289947263920681,1.289947263920681
Slagelse,2019,3730.0,3751.0,-21.0,79073,-0.0002655773778660225,-0.26557737786602253
Slagelse,2020,3910.0,3863.0,47.0,79122,0.0005940193625034757,0.5940193625034756
Slagelse,2021,4141.0,3699.0,442.0,79691,0.005546423059065641,5.546423059065641
Slagelse,2022,3734.0,3905.0,-171.0,79728,-0.002144792293798916,-2.144792293798916
Slagelse,2023,3752.0,3519.0,233.0,79923,0.002915305982007682,2.9153059820076823
Slagelse,2024,4001.0,3562.0,439.0,80481,0.005454703594637244,5.454703594637244
Slagelse,2025,3898.0,3514.0,384.0,80959,0.0047431415901876255,4.7431415901876255
Solrød,1992,1298.0,1397.0,-99.0,19060,-0.0051941238195173135,-5.194123819517314
Solrød,1993,1271.0,1400.0,-129.0,19117,-0.006747920698854422,-6.747920698854422
Solrød,1994,1484.0,1487.0,-3.0,19193,-0.00015630698692231543,-0.15630698692231543
Solrød,1995,1395.0,1480.0,-85.0,19343,-0.004394354546864499,-4.3943545468644984
Solrød,1996,1339.0,1449.0,-110.0,19458,-0.005653201767910371,-5.653201767910371
Solrød,1997,1406.0,1406.0,0.0,19541,0.0,0.0
Solrød,1998,1194.0,1264.0,-70.0,19703,-0.0035527584631781964,-3.5527584631781965
Solrød,1999,1290.0,1306.0,-16.0,19816,-0.0008074283407347598,-0.8074283407347598
Solrød,2000,1182.0,1204.0,-22.0,19998,-0.0011001100110011,-1.1001100110011
Solrød,2001,1185.0,1310.0,-125.0,20134,-0.006208403695241879,-6.208403695241879
Solrød,2002,1223.0,1251.0,-28.0,20165,-0.001388544507810563,-1.388544507810563
Solrød,2003,1231.0,1307.0,-76.0,20297,-0.0037443957235059368,-3.744395723505937
Solrød,2004,1291.0,1139.0,152.0,20339,0.007473327105560745,7.473327105560745
Solrød,2005,1260.0,1244.0,16.0,20703,0.0007728348548519538,0.7728348548519538
Solrød,2006,1141.0,1292.0,-151.0,20877,-0.007232839967428271,-7.232839967428271
Solrød,2007,874.0,1116.0,-242.0,20759,-0.011657594296449733,-11.657594296449734
Solrød,2008,883.0,1020.0,-137.0,20743,-0.006604637709106687,-6.604637709106687
Solrød,2009,1062.0,1026.0,36.0,20882,0.0017239727995402739,1.7239727995402738
Solrød,2010,1106.0,1091.0,15.0,20964,0.0007155123068116772,0.7155123068116771
Solrød,2011,1107.0,1004.0,103.0,21156,0.004868595197579883,4.868595197579883
Solrød,2012,1097.0,1179.0,-82.0,21145,-0.003877985339323717,-3.8779853393237174
Solrød,2013,1302.0,1189.0,113.0,21339,0.005295468391208585,5.295468391208585
Solrød,2014,1309.0,1195.0,114.0,21552,0.005289532293986637,5.289532293986636
Solrød,2015,1313.0,1295.0,18.0,21788,0.0008261428309161006,0.8261428309161005
Solrød,2016,1487.0,1278.0,209.0,22147,0.009436944055628302,9.4369440556283
Solrød,2017,1675.0,1408.0,267.0,22518,0.011857180921929123,11.857180921929123
Solrød,2018,1776.0,1359.0,417.0,23065,0.018079340992846304,18.079340992846305
Solrød,2019,1529.0,1422.0,107.0,23255,0.0046011610406364225,4.6011610406364225
Solrød,2020,1669.0,1593.0,76.0,23441,0.003242182500746555,3.242182500746555
Solrød,2021,1812.0,1602.0,210.0,23794,0.008825754391863495,8.825754391863494
Solrød,2022,1655.0,1454.0,201.0,24216,0.008300297324083251,8.300297324083251
Solrød,2023,1592.0,1350.0,242.0,24579,0.009845803328044266,9.845803328044266
Solrød,2024,1510.0,1422.0,88.0,24732,0.0035581432961345623,3.5581432961345625
Solrød,2025,1704.0,1493.0,211.0,25040,0.008426517571884984,8.426517571884984
Sorø,1992,1793.0,1729.0,64.0,26463,0.0024184710728186523,2.4184710728186523
Sorø,1993,1813.0,1727.0,86.0,26583,0.0032351502840161006,3.2351502840161004
Sorø,1994,1860.0,1759.0,101.0,26648,0.0037901531071750224,3.7901531071750223
Sorø,1995,2040.0,2046.0,-6.0,26804,-0.00022384718698701685,-0.22384718698701686
Sorø,1996,2050.0,2104.0,-54.0,27031,-0.001997706337168436,-1.997706337168436
Sorø,1997,2030.0,1951.0,79.0,27015,0.0029243013140847676,2.9243013140847673
Sorø,1998,2090.0,1914.0,176.0,27087,0.006497581865839702,6.4975818658397015
Sorø,1999,2096.0,1906.0,190.0,27194,0.0069868353313230856,6.9868353313230855
Sorø,2000,2036.0,1935.0,101.0,27332,0.003695302209863896,3.695302209863896
Sorø,2001,2148.0,2009.0,139.0,27503,0.005053994109733484,5.053994109733484
Sorø,2002,2147.0,1824.0,323.0,27738,0.011644675174850386,11.644675174850386
Sorø,2003,2163.0,2041.0,122.0,28067,0.004346741725157658,4.346741725157658
Sorø,2004,2187.0,2094.0,93.0,28193,0.0032986911644734508,3.2986911644734507
Sorø,2005,2417.0,2140.0,277.0,28336,0.009775550536420102,9.775550536420102
Sorø,2006,2042.0,1817.0,225.0,28686,0.007843547375026145,7.843547375026145
Sorø,2007,1858.0,1729.0,129.0,29180,0.004420836189170664,4.4208361891706645
Sorø,2008,1840.0,1639.0,201.0,29458,0.006823273813565076,6.823273813565076
Sorø,2009,1778.0,1672.0,106.0,29522,0.003590542646162184,3.590542646162184
Sorø,2010,1644.0,1695.0,-51.0,29499,-0.0017288721651581409,-1.728872165158141
Sorø,2011,1670.0,1727.0,-57.0,29393,-0.0019392372333548805,-1.9392372333548804
Sorø,2012,1720.0,1814.0,-94.0,29288,-0.003209505599562961,-3.209505599562961
Sorø,2013,1727.0,1726.0,1.0,29299,3.4130857708454215e-05,0.03413085770845421
Sorø,2014,1727.0,1788.0,-61.0,29331,-0.002079710886093212,-2.079710886093212
Sorø,2015,1971.0,1953.0,18.0,29543,0.0006092813864536439,0.6092813864536438
Sorø,2016,1938.0,1942.0,-4.0,29595,-0.0001351579658726136,-0.1351579658726136
Sorø,2017,2118.0,2019.0,99.0,29669,0.0033368162054669857,3.336816205466986
Sorø,2018,2095.0,1939.0,156.0,29834,0.0052289334316551585,5.228933431655158
Sorø,2019,2132.0,1989.0,143.0,29881,0.004785649743984472,4.785649743984472
Sorø,2020,2122.0,2058.0,64.0,29993,0.002133831227286367,2.133831227286367
Sorø,2021,2087.0,2066.0,21.0,30018,0.0006995802518488907,0.6995802518488907
Sorø,2022,2248.0,1975.0,273.0,30444,0.008967284193929838,8.967284193929839
Sorø,2023,2016.0,1911.0,105.0,30478,0.003445107946715664,3.445107946715664
Sorø,2024,2130.0,1968.0,162.0,30641,0.005287033712998923,5.287033712998923
Sorø,2025,2118.0,1970.0,148.0,30853,0.004796940329951706,4.796940329951706
Stevns,1992,1304.0,1393.0,-89.0,20108,-0.0044260990650487365,-4.426099065048737
Stevns,1993,1446.0,1368.0,78.0,20053,0.0038896923153642847,3.8896923153642846
Stevns,1994,1414.0,1306.0,108.0,20185,0.005350507802823879,5.35050780282388
Stevns,1995,1516.0,1339.0,177.0,20336,0.00870377655389457,8.70377655389457
Stevns,1996,1466.0,1345.0,121.0,20554,0.005886931984042036,5.886931984042036
Stevns,1997,1458.0,1412.0,46.0,20677,0.002224694104560623,2.2246941045606228
Stevns,1998,1569.0,1321.0,248.0,20734,0.011961030191955243,11.961030191955242
Stevns,1999,1436.0,1287.0,149.0,20970,0.007105388650453028,7.105388650453028
Stevns,2000,1473.0,1416.0,57.0,21167,0.002692870978409789,2.692870978409789
Stevns,2001,1397.0,1262.0,135.0,21317,0.006332973682976029,6.332973682976029
Stevns,2002,1389.0,1363.0,26.0,21492,0.001209752466033873,1.209752466033873
Stevns,2003,1431.0,1372.0,59.0,21609,0.0027303438382155583,2.7303438382155583
Stevns,2004,1576.0,1455.0,121.0,21652,0.005588398300387955,5.588398300387954
Stevns,2005,1566.0,1526.0,40.0,21776,0.0018368846436443791,1.836884643644379
Stevns,2006,1386.0,1385.0,1.0,21834,4.5800128240359075e-05,0.045800128240359075
Stevns,2007,1266.0,1215.0,51.0,21892,0.002329618125342591,2.329618125342591
Stevns,2008,1151.0,1166.0,-15.0,21948,-0.000683433570256971,-0.6834335702569709
Stevns,2009,1030.0,1047.0,-17.0,21931,-0.0007751584515069992,-0.7751584515069991
Stevns,2010,1156.0,1213.0,-57.0,21855,-0.002608098833218943,-2.608098833218943
Stevns,2011,1104.0,1172.0,-68.0,21855,-0.003111416151910318,-3.1114161519103183
Stevns,2012,1200.0,1220.0,-20.0,21818,-0.0009166743056192134,-0.9166743056192135
Stevns,2013,1189.0,1197.0,-8.0,21825,-0.0003665521191294387,-0.3665521191294387
Stevns,2014,1364.0,1216.0,148.0,22038,0.0067156729285779105,6.71567292857791
Stevns,2015,1498.0,1360.0,138.0,22260,0.0061994609164420485,6.199460916442049
Stevns,2016,1483.0,1320.0,163.0,22492,0.007247021163080207,7.247021163080206
Stevns,2017,1659.0,1452.0,207.0,22727,0.009108109297311567,9.108109297311568
Stevns,2018,1458.0,1408.0,50.0,22782,0.0021947151259766482,2.194715125976648
Stevns,2019,1595.0,1424.0,171.0,22805,0.007498355623766718,7.4983556237667175
Stevns,2020,1680.0,1418.0,262.0,23034,0.011374489884518538,11.374489884518539
Stevns,2021,1956.0,1539.0,417.0,23473,0.01776509180760874,17.76509180760874
Stevns,2022,1628.0,1502.0,126.0,23692,0.005318250886375148,5.318250886375147
Stevns,2023,1431.0,1457.0,-26.0,23649,-0.001099412237303903,-1.099412237303903
Stevns,2024,1436.0,1350.0,86.0,23612,0.0036422158224631543,3.6422158224631542
Stevns,2025,1747.0,1469.0,278.0,23842,0.011660095629561279,11.660095629561278
Struer,1992,1101.0,1152.0,-51.0,22993,-0.0022180663680250513,-2.218066368025051
Struer,1993,1158.0,1238.0,-80.0,23002,-0.003477958438396661,-3.4779584383966613
Struer,1994,1202.0,1337.0,-135.0,23016,-0.00586548488008342,-5.86548488008342
Struer,1995,1341.0,1480.0,-139.0,22968,-0.006051898293277604,-6.0518982932776035
Struer,1996,1254.0,1362.0,-108.0,22945,-0.004706907823055132,-4.706907823055132
Struer,1997,1217.0,1302.0,-85.0,22843,-0.003721052401173226,-3.721052401173226
Struer,1998,1326.0,1357.0,-31.0,22830,-0.001357862461673237,-1.357862461673237
Struer,1999,1243.0,1231.0,12.0,22864,0.0005248425472358292,0.5248425472358292
Struer,2000,1106.0,1279.0,-173.0,22920,-0.007547993019197207,-7.547993019197207
Struer,2001,1235.0,1258.0,-23.0,22855,-0.0010063443447823233,-1.0063443447823233
Struer,2002,1251.0,1333.0,-82.0,22996,-0.00356583753696295,-3.56583753696295
Struer,2003,1182.0,1286.0,-104.0,22962,-0.0045292221931887465,-4.529222193188747
Struer,2004,1219.0,1428.0,-209.0,22927,-0.009115889562524534,-9.115889562524535
Struer,2005,1197.0,1349.0,-152.0,22752,-0.006680731364275668,-6.680731364275668
Struer,2006,1185.0,1331.0,-146.0,22695,-0.006433135051773518,-6.433135051773518
Struer,2007,1182.0,1192.0,-10.0,22672,-0.0004410726887791108,-0.4410726887791108
Struer,2008,979.0,1109.0,-130.0,22642,-0.005741542266584224,-5.741542266584224
Struer,2009,930.0,1102.0,-172.0,22483,-0.007650224614152916,-7.650224614152916
Struer,2010,741.0,1050.0,-309.0,22190,-0.013925191527715187,-13.925191527715187
Struer,2011,838.0,997.0,-159.0,22098,-0.007195221286994298,-7.195221286994298
Struer,2012,854.0,1129.0,-275.0,21846,-0.012588116817724069,-12.58811681772407
Struer,2013,836.0,1119.0,-283.0,21533,-0.013142618306784934,-13.142618306784934
Struer,2014,952.0,1064.0,-112.0,21439,-0.00522412425952703,-5.22412425952703
Struer,2015,952.0,1038.0,-86.0,21474,-0.004004843066033343,-4.004843066033343
Struer,2016,917.0,1145.0,-228.0,21347,-0.010680657703658593,-10.680657703658593
Struer,2017,978.0,1080.0,-102.0,21270,-0.004795486600846262,-4.795486600846262
Struer,2018,1005.0,1140.0,-135.0,21143,-0.006385091992621671,-6.385091992621671
Struer,2019,1053.0,1110.0,-57.0,21036,-0.0027096406160867087,-2.7096406160867086
Struer,2020,1011.0,1230.0,-219.0,20808,-0.01052479815455594,-10.52479815455594
Struer,2021,1125.0,1151.0,-26.0,20802,-0.0012498798192481493,-1.2498798192481493
Struer,2022,925.0,1081.0,-156.0,20794,-0.007502164085793979,-7.5021640857939795
Struer,2023,855.0,1008.0,-153.0,20594,-0.0074293483538894825,-7.429348353889482
Struer,2024,784.0,1009.0,-225.0,20229,-0.011122645706658758,-11.122645706658759
Struer,2025,895.0,914.0,-19.0,20122,-0.0009442401351754299,-0.9442401351754299
Svendborg,1992,3632.0,3426.0,206.0,56466,0.00364821308397974,3.6482130839797398
Svendborg,1993,3508.0,3447.0,61.0,56911,0.0010718490274287922,1.0718490274287922
Svendborg,1994,3672.0,3508.0,164.0,57173,0.0028684868731744004,2.8684868731744
Svendborg,1995,3745.0,3757.0,-12.0,57394,-0.00020908108861553474,-0.20908108861553473
Svendborg,1996,3784.0,3911.0,-127.0,57729,-0.0021999341751979076,-2.1999341751979076
Svendborg,1997,3670.0,3703.0,-33.0,57858,-0.0005703619205641398,-0.5703619205641398
Svendborg,1998,3500.0,3585.0,-85.0,57946,-0.001466882959997239,-1.4668829599972388
Svendborg,1999,3688.0,3724.0,-36.0,57985,-0.0006208502198844529,-0.6208502198844529
Svendborg,2000,3535.0,3648.0,-113.0,57928,-0.001950697417483773,-1.950697417483773
Svendborg,2001,3602.0,3659.0,-57.0,57808,-0.0009860226958206477,-0.9860226958206476
Svendborg,2002,3729.0,3643.0,86.0,57931,0.0014845246931694603,1.4845246931694602
Svendborg,2003,3823.0,3686.0,137.0,58145,0.0023561785192191933,2.3561785192191933
Svendborg,2004,3974.0,3779.0,195.0,58301,0.003344711068420782,3.3447110684207817
Svendborg,2005,3949.0,3925.0,24.0,58354,0.00041128285978681836,0.41128285978681833
Svendborg,2006,2980.0,2857.0,123.0,58506,0.002102348477079274,2.102348477079274
Svendborg,2007,3022.0,2870.0,152.0,59040,0.002574525745257453,2.5745257452574526
Svendborg,2008,2638.0,2624.0,14.0,59185,0.0002365464222353637,0.23654642223536368
Svendborg,2009,2404.0,2661.0,-257.0,58998,-0.00435607986711414,-4.35607986711414
Svendborg,2010,2425.0,2760.0,-335.0,58713,-0.005705721049852673,-5.705721049852673
Svendborg,2011,2483.0,2672.0,-189.0,58551,-0.003227955116052672,-3.227955116052672
Svendborg,2012,2480.0,2735.0,-255.0,58296,-0.004374228077398106,-4.374228077398106
Svendborg,2013,2490.0,2763.0,-273.0,57979,-0.004708601390158506,-4.708601390158506
Svendborg,2014,2586.0,2631.0,-45.0,57988,-0.0007760226253707664,-0.7760226253707664
Svendborg,2015,2916.0,2815.0,101.0,58228,0.0017345606924503675,1.7345606924503674
Svendborg,2016,2919.0,2757.0,162.0,58510,0.0027687574773542986,2.7687574773542987
Svendborg,2017,2913.0,2826.0,87.0,58698,0.001482162935704794,1.482162935704794
Svendborg,2018,2981.0,3024.0,-43.0,58599,-0.0007338009181044045,-0.7338009181044045
Svendborg,2019,2870.0,2850.0,20.0,58296,0.00034307671195279267,0.34307671195279266
Svendborg,2020,3362.0,3022.0,340.0,58588,0.00580323615757493,5.80323615757493
Svendborg,2021,3560.0,3002.0,558.0,59193,0.009426790329937661,9.426790329937662
Svendborg,2022,3382.0,2972.0,410.0,59735,0.006863647777684775,6.863647777684775
Svendborg,2023,3104.0,2942.0,162.0,59727,0.002712341152242704,2.712341152242704
Svendborg,2024,2964.0,2718.0,246.0,60001,0.004099931667805537,4.099931667805537
Svendborg,2025,2891.0,2854.0,37.0,60027,0.0006163892914854982,0.6163892914854983
Syddjurs,1992,2486.0,2500.0,-14.0,36559,-0.0003829426406630378,-0.3829426406630378
Syddjurs,1993,2631.0,2548.0,83.0,36716,0.002260594836038784,2.260594836038784
Syddjurs,1994,2857.0,2601.0,256.0,36946,0.006929031559573431,6.929031559573431
Syddjurs,1995,2934.0,2827.0,107.0,37360,0.0028640256959314775,2.8640256959314776
Syddjurs,1996,2827.0,3062.0,-235.0,37992,-0.00618551273952411,-6.1855127395241105
Syddjurs,1997,3173.0,3016.0,157.0,38136,0.004116844975875813,4.116844975875813
Syddjurs,1998,2953.0,2838.0,115.0,38531,0.0029846097947107525,2.9846097947107526
Syddjurs,1999,2777.0,2721.0,56.0,38853,0.0014413301418165908,1.4413301418165907
Syddjurs,2000,2481.0,2615.0,-134.0,39044,-0.0034320254072328655,-3.4320254072328655
Syddjurs,2001,2550.0,2494.0,56.0,39089,0.0014326281050935047,1.4326281050935046
Syddjurs,2002,2606.0,2480.0,126.0,39358,0.0032013821840540676,3.2013821840540677
Syddjurs,2003,2853.0,2639.0,214.0,39602,0.005403767486490582,5.403767486490581
Syddjurs,2004,2787.0,2632.0,155.0,39935,0.0038813071240766245,3.8813071240766246
Syddjurs,2005,2860.0,2707.0,153.0,40196,0.0038063488904368594,3.8063488904368596
Syddjurs,2006,2619.0,2274.0,345.0,40430,0.008533267375711105,8.533267375711105
Syddjurs,2007,2351.0,2185.0,166.0,41281,0.004021220416172089,4.021220416172088
Syddjurs,2008,2010.0,2156.0,-146.0,41314,-0.003533911022897807,-3.533911022897807
Syddjurs,2009,2005.0,1955.0,50.0,41392,0.0012079628913799767,1.2079628913799767
Syddjurs,2010,2134.0,1948.0,186.0,41734,0.004456797814731394,4.456797814731393
Syddjurs,2011,2078.0,2133.0,-55.0,41815,-0.0013153174698074853,-1.3153174698074854
Syddjurs,2012,2069.0,2185.0,-116.0,41894,-0.00276889292022724,-2.7688929202272403
Syddjurs,2013,2240.0,2341.0,-101.0,41719,-0.002420959275150411,-2.420959275150411
Syddjurs,2014,2204.0,2366.0,-162.0,41652,-0.0038893690579083835,-3.8893690579083837
Syddjurs,2015,2409.0,2459.0,-50.0,41889,-0.0011936307861252356,-1.1936307861252355
Syddjurs,2016,2430.0,2504.0,-74.0,42021,-0.001761024249779872,-1.761024249779872
Syddjurs,2017,2789.0,2454.0,335.0,42468,0.007888292361307338,7.888292361307338
Syddjurs,2018,2757.0,2484.0,273.0,42768,0.0063832772166105495,6.38327721661055
Syddjurs,2019,2781.0,2597.0,184.0,42962,0.004282854615706904,4.282854615706904
Syddjurs,2020,2984.0,2790.0,194.0,43168,0.004494069681245367,4.494069681245367
Syddjurs,2021,3078.0,2761.0,317.0,43596,0.007271309294430681,7.271309294430681
Syddjurs,2022,2687.0,2413.0,274.0,44207,0.006198113420951433,6.198113420951433
Syddjurs,2023,2223.0,2341.0,-118.0,44076,-0.002677193937743897,-2.6771939377438967
Syddjurs,2024,2364.0,2349.0,15.0,44101,0.0003401283417609578,0.3401283417609578
Syddjurs,2025,2490.0,2289.0,201.0,44394,0.0045276388701175835,4.527638870117584
Sønderborg,1992,4748.0,4814.0,-66.0,74394,-0.0008871683200258085,-0.8871683200258085
Sønderborg,1993,4809.0,5028.0,-219.0,74711,-0.002931295257726439,-2.9312952577264393
Sønderborg,1994,5069.0,5139.0,-70.0,74734,-0.0009366553375973453,-0.9366553375973452
Sønderborg,1995,5082.0,5610.0,-528.0,75039,-0.007036341102626634,-7.0363411026266345
Sønderborg,1996,5044.0,5316.0,-272.0,75007,-0.003626328209367126,-3.626328209367126
Sønderborg,1997,5228.0,5523.0,-295.0,75128,-0.003926631881588755,-3.926631881588755
Sønderborg,1998,4946.0,5093.0,-147.0,75290,-0.0019524505246380662,-1.9524505246380661
Sønderborg,1999,4783.0,5202.0,-419.0,75590,-0.005543061251488292,-5.543061251488292
Sønderborg,2000,4508.0,4885.0,-377.0,75519,-0.004992121188045392,-4.992121188045392
Sønderborg,2001,4827.0,4906.0,-79.0,75474,-0.0010467180750987095,-1.0467180750987095
Sønderborg,2002,4583.0,4641.0,-58.0,75667,-0.0007665164470641099,-0.7665164470641098
Sønderborg,2003,4688.0,4772.0,-84.0,76003,-0.0011052195308079945,-1.1052195308079946
Sønderborg,2004,4939.0,5013.0,-74.0,76236,-0.0009706700246602654,-0.9706700246602654
Sønderborg,2005,5055.0,5173.0,-118.0,76459,-0.0015433107940203245,-1.5433107940203246
Sønderborg,2006,2417.0,2508.0,-91.0,76598,-0.0011880205749497377,-1.1880205749497377
Sønderborg,2007,2265.0,2495.0,-230.0,76913,-0.0029903917413181126,-2.9903917413181125
Sønderborg,2008,2111.0,2516.0,-405.0,76793,-0.005273918195668876,-5.273918195668876
Sønderborg,2009,1902.0,2379.0,-477.0,76439,-0.0062402700192310204,-6.24027001923102
Sønderborg,2010,1903.0,2455.0,-552.0,76193,-0.007244760017324426,-7.244760017324426
Sønderborg,2011,2053.0,2310.0,-257.0,76094,-0.003377401634820091,-3.377401634820091
Sønderborg,2012,2091.0,2453.0,-362.0,75732,-0.004780013732636138,-4.780013732636138
Sønderborg,2013,2018.0,2514.0,-496.0,75264,-0.006590136054421769,-6.5901360544217695
Sønderborg,2014,2148.0,2634.0,-486.0,74937,-0.0064854477761319505,-6.4854477761319504
Sønderborg,2015,2119.0,2540.0,-421.0,74737,-0.005633086690661921,-5.633086690661921
Sønderborg,2016,2192.0,2383.0,-191.0,74801,-0.002553441798906432,-2.553441798906432
Sønderborg,2017,2267.0,2571.0,-304.0,74650,-0.004072337575351641,-4.072337575351641
Sønderborg,2018,2254.0,2457.0,-203.0,74561,-0.0027226029693807755,-2.7226029693807754
Sønderborg,2019,2216.0,2467.0,-251.0,74220,-0.003381837779574239,-3.381837779574239
Sønderborg,2020,2108.0,2551.0,-443.0,73831,-0.006000189622245398,-6.000189622245398
Sønderborg,2021,2363.0,2730.0,-367.0,73711,-0.004978904098438496,-4.9789040984384965
Sønderborg,2022,2336.0,2649.0,-313.0,74380,-0.004208120462489916,-4.208120462489917
Sønderborg,2023,1902.0,2558.0,-656.0,74233,-0.008837040130400226,-8.837040130400226
Sønderborg,2024,1920.0,2423.0,-503.0,74096,-0.006788490606780393,-6.7884906067803925
Sønderborg,2025,1922.0,2397.0,-475.0,74123,-0.006408267339422312,-6.408267339422312
Thisted,1992,1854.0,2048.0,-194.0,47628,-0.004073234231964391,-4.073234231964391
Thisted,1993,1844.0,1973.0,-129.0,47510,-0.0027152178488739215,-2.7152178488739214
Thisted,1994,1978.0,2244.0,-266.0,47506,-0.005599292720919463,-5.599292720919463
Thisted,1995,2076.0,2359.0,-283.0,47416,-0.005968449468533828,-5.968449468533828
Thisted,1996,2042.0,2350.0,-308.0,47660,-0.006462442299622325,-6.4624422996223245
Thisted,1997,1972.0,2169.0,-197.0,47415,-0.004154803332278815,-4.154803332278815
Thisted,1998,2161.0,2410.0,-249.0,47354,-0.00525826751699962,-5.25826751699962
Thisted,1999,2057.0,2269.0,-212.0,47270,-0.004484874127353501,-4.484874127353501
Thisted,2000,1976.0,2246.0,-270.0,47108,-0.005731510571452832,-5.731510571452832
Thisted,2001,1784.0,2019.0,-235.0,46908,-0.00500980642960689,-5.009806429606891
Thisted,2002,1874.0,2105.0,-231.0,46790,-0.004936952340243642,-4.936952340243642
Thisted,2003,1817.0,1936.0,-119.0,46699,-0.0025482344375682563,-2.548234437568256
Thisted,2004,1881.0,2291.0,-410.0,46581,-0.008801872007900217,-8.801872007900217
Thisted,2005,1996.0,2222.0,-226.0,46158,-0.004896226006326098,-4.896226006326097
Thisted,2006,1269.0,1661.0,-392.0,45910,-0.008538444783271619,-8.538444783271618
Thisted,2007,1278.0,1621.0,-343.0,45549,-0.007530351928692178,-7.530351928692178
Thisted,2008,1212.0,1509.0,-297.0,45596,-0.006513729274497763,-6.513729274497763
Thisted,2009,1073.0,1380.0,-307.0,45297,-0.006777490783054066,-6.777490783054065
Thisted,2010,1160.0,1358.0,-198.0,45145,-0.004385867759441798,-4.3858677594417985
Thisted,2011,1134.0,1453.0,-319.0,44908,-0.007103411418900864,-7.103411418900864
Thisted,2012,1049.0,1482.0,-433.0,44494,-0.00973164921112959,-9.73164921112959
Thisted,2013,1087.0,1349.0,-262.0,44230,-0.005923581279674429,-5.923581279674429
Thisted,2014,1163.0,1407.0,-244.0,44078,-0.0055356413630382505,-5.53564136303825
Thisted,2015,1185.0,1514.0,-329.0,43991,-0.007478802482325931,-7.47880248232593
Thisted,2016,1300.0,1568.0,-268.0,43826,-0.006115091498197417,-6.115091498197417
Thisted,2017,1301.0,1537.0,-236.0,43716,-0.005398481105316132,-5.398481105316132
Thisted,2018,1373.0,1570.0,-197.0,43660,-0.00451213925790197,-4.5121392579019695
Thisted,2019,1388.0,1561.0,-173.0,43423,-0.00398406374501992,-3.9840637450199203
Thisted,2020,1346.0,1557.0,-211.0,43160,-0.004888785912882298,-4.888785912882298
Thisted,2021,1404.0,1505.0,-101.0,43089,-0.0023439857040079837,-2.3439857040079835
Thisted,2022,1421.0,1431.0,-10.0,43383,-0.00023050503653504828,-0.23050503653504828
Thisted,2023,1178.0,1371.0,-193.0,42989,-0.004489520575030822,-4.489520575030822
Thisted,2024,1169.0,1385.0,-216.0,42698,-0.005058784954798819,-5.058784954798819
Thisted,2025,1264.0,1465.0,-201.0,42572,-0.004721413135394156,-4.7214131353941555
Tårnby,1992,2133.0,2383.0,-250.0,39772,-0.006285829226591572,-6.285829226591572
Tårnby,1993,2245.0,2427.0,-182.0,39593,-0.004596772156694365,-4.596772156694365
Tårnby,1994,2103.0,2340.0,-237.0,39485,-0.006002279346587312,-6.002279346587312
Tårnby,1995,2118.0,2738.0,-620.0,39291,-0.01577969509556896,-15.77969509556896
Tårnby,1996,2049.0,2430.0,-381.0,39172,-0.009726335137343,-9.726335137343
Tårnby,1997,2143.0,2051.0,92.0,38986,0.0023598214743754168,2.359821474375417
Tårnby,1998,2288.0,2015.0,273.0,39030,0.006994619523443505,6.994619523443506
Tårnby,1999,2063.0,1961.0,102.0,39304,0.0025951557093425604,2.5951557093425603
Tårnby,2000,2127.0,2026.0,101.0,39402,0.0025633216587990456,2.5633216587990457
Tårnby,2001,2049.0,2052.0,-3.0,39507,-7.593591009188245e-05,-0.07593591009188246
Tårnby,2002,1984.0,2027.0,-43.0,39522,-0.0010880016193512475,-1.0880016193512474
Tårnby,2003,2194.0,2012.0,182.0,39466,0.0046115643845335225,4.611564384533523
Tårnby,2004,2360.0,2169.0,191.0,39535,0.0048311622612874664,4.831162261287466
Tårnby,2005,2423.0,2199.0,224.0,39582,0.005659137992016573,5.659137992016573
Tårnby,2006,2181.0,2052.0,129.0,39708,0.003248715624055606,3.248715624055606
Tårnby,2007,2216.0,2099.0,117.0,40016,0.002923830467812875,2.923830467812875
Tårnby,2008,2070.0,1860.0,210.0,40214,0.0052220619684686925,5.222061968468693
